Date,ABB,GEBERIT,GIVAUDAN,HOLCIM,KUEHNE+NAGEL,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SIKA,SONOVA,SWISS LIFE,SWISS RE,SWISSCOM,UBS,ZURICH,SMI
2009-10-27,19.85636329,160.0507698,749.5,64.8571461,93.65,18.88,98.742514,47.2,47.07252075,126.3,29.64,164.4,21.82698186,107.0,120.6753159,44.58,374.0,17.35,244.0,6367.97
2009-10-26,19.81875654,159.652881,749.5,65.714289,92.75,19.21,99.205659,46.36,45.967532,127.0,29.84,160.8,22.07595884,105.0,121.1405253,45.62,372.0,17.51,245.2,6303.35
2009-10-23,20.25123415,160.8465474,755.0,66.71428905,92.9,19.18,100.317207,46.46,46.3211284,130.0,30.12,161.1,23.0552683,106.0,125.885661,47.66,374.5,18.09,253.25,6378.06
2009-10-22,20.17602066,163.2338802,771.0,67.09524145,91.65,19.09,100.780352,46.52,46.3211284,128.0,30.38,162.0,22.52411741,107.2,127.7464986,47.32,377.5,18.91,252.0,6405.91
2009-10-21,20.38285777,162.7365192,781.0,68.2857177,93.65,18.57,101.614013,45.88,46.36532795,127.5,30.6,162.6,23.12166216,107.8,129.1421268,47.4,376.0,18.71,248.9,6434.66
2009-10-20,20.40166115,162.0402138,783.5,68.80952725,95.95,18.66,101.428755,45.44,46.851523,128.9,30.88,162.4,23.02207137,108.6,128.6769174,47.06,374.0,18.8,249.0,6427.29
2009-10-19,20.55208814,162.9354636,787.0,70.04762255,95.0,18.58,102.077158,44.92,46.54212615,129.5,31.2,164.3,23.18805602,108.8,128.956043,47.34,370.25,18.8,250.5,6436.37
2009-10-16,20.51448139,162.4381026,791.0,70.0952416,94.55,18.35,101.243497,43.4,45.92333245,127.8,30.54,162.3,23.23785141,107.6,130.4447131,47.2,369.5,18.61,251.75,6345.26
2009-10-15,20.83413876,162.2391582,775.5,70.0952416,94.35,18.71,101.243497,43.58,46.36532795,129.4,30.86,163.9,23.23785141,109.7,124.8622004,47.64,370.5,18.88,254.0,6383.19
2009-10-14,20.87174551,163.0349358,780.0,69.523813,94.45,18.81,102.262416,43.6,45.65813515,130.5,29.48,169.5,23.52002532,110.9,123.2804885,49.4,368.0,18.98,254.5,6405.92
2009-10-13,20.13841391,160.8465474,781.5,68.0952415,94.15,18.25,101.336126,43.76,45.5255365,128.1,28.9,167.2,23.32084374,110.4,122.070944,48.42,366.75,18.1,255.5,6321.26
2009-10-12,20.4392679,161.2444362,795.5,68.71428915,95.45,18.65,101.614013,43.86,46.10013065,126.6,29.16,168.8,23.28764681,111.0,125.141326,49.06,370.0,17.88,260.0,6377.78
2009-10-09,20.08200378,158.5586868,795.0,68.0000034,95.05,18.13,101.799271,43.1,45.48133695,126.0,28.96,165.4,23.10506369,109.8,120.582274,48.38,369.5,17.66,253.5,6291.64
2009-10-08,19.98798691,158.8571034,795.5,68.23809865,94.4,18.08,101.521384,43.36,45.6139356,125.3,28.92,166.6,23.23785141,108.6,120.3961902,48.02,369.0,17.75,250.5,6305.8
2009-10-07,19.16063844,156.2708262,781.0,66.52381285,91.25,17.96,101.706642,43.46,45.2603392,123.2,28.22,166.4,23.03866983,107.9,117.511892,47.72,375.75,17.82,248.1,6260.15
2009-10-06,19.49909918,156.8676594,775.0,66.66667,91.1,18.27,102.262416,43.72,45.5255365,122.4,28.22,165.9,23.07186676,108.2,117.2327664,48.0,378.0,17.9,248.0,6277.16
2009-10-05,18.91619458,154.18191,764.5,64.42857465,89.5,17.66,101.428755,43.3,45.39293785,121.0,27.78,164.4,22.29173889,106.6,112.95284,45.86,373.0,17.5,243.1,6162.9
2009-10-02,18.85978445,151.197744,757.5,64.14286035,88.0,17.37,101.706642,43.24,45.2603392,123.3,28.14,164.4,22.07595884,107.0,107.8355367,45.18,369.25,17.32,242.1,6150.17
2009-10-01,19.23585194,154.7787432,763.5,65.2380985,88.8,18.4,103.188706,43.96,45.65813515,125.7,28.6,166.3,22.75649592,107.0,111.2780862,46.72,371.0,17.45,244.8,6255.17
2009-09-30,19.5555093,158.3597424,777.0,67.7142891,90.05,18.89,104.67077,44.16,45.83493335,126.4,29.28,167.5,23.22125295,104.5,114.0693425,46.78,370.75,18.31,246.5,6323.18
2009-09-29,19.61191943,155.4750486,782.0,67.1428605,89.35,18.93,105.782318,44.08,45.3487383,125.5,29.34,168.9,22.98887443,105.6,110.3476674,46.52,374.5,18.4,243.3,6316.72
2009-09-28,19.66832955,155.176632,781.0,66.8571462,88.9,19.1,103.74448,43.88,44.9067428,127.4,29.0,168.4,23.0552683,106.8,108.6729136,46.36,375.75,18.71,241.7,6289.27
2009-09-25,19.38627893,153.7840212,787.0,66.23809855,87.15,19.07,102.540303,43.98,44.50894685,126.5,28.94,166.7,22.83948825,104.8,107.1842435,45.96,371.5,18.11,237.8,6236.91
2009-09-24,19.91277342,154.8782154,793.0,67.5238129,90.0,19.16,102.910819,43.82,44.33214865,129.2,29.18,167.0,23.13826062,106.0,109.3242067,46.72,372.75,18.44,239.2,6275.44
2009-09-23,20.19482403,158.3597424,801.0,68.6666701,90.75,19.69,103.559222,44.12,44.42054775,131.5,29.36,168.8,23.30424528,109.5,110.2546255,47.32,376.0,18.75,243.5,6349.83
2009-09-22,20.02559366,157.663437,804.0,68.33333675,90.1,19.45,104.856028,44.06,44.5531464,131.4,29.36,170.8,23.42043453,107.0,110.4407093,46.68,376.25,18.86,242.6,6340.72
2009-09-21,19.76234642,158.2602702,794.0,67.619051,90.55,19.07,104.114996,44.34,44.24374955,129.1,29.32,168.5,23.35404067,109.1,109.882458,45.72,376.75,18.72,242.8,6306.23
2009-09-18,19.85636329,159.15552,798.0,70.3809559,90.95,18.9,101.984529,44.36,43.4923572,130.0,29.56,169.2,23.78560077,108.8,112.0224212,46.2,378.25,18.75,245.6,6325.15
2009-09-17,19.87516667,158.8571034,804.0,71.3333369,91.4,19.02,100.595094,43.96,44.0227518,126.3,29.82,166.1,23.66941151,108.0,111.6502537,45.96,383.75,18.51,241.8,6317.72
2009-09-16,20.21362741,159.3544644,798.0,69.9047654,89.85,19.17,101.336126,43.64,44.33214865,125.5,28.92,166.1,23.40383607,107.9,110.3476674,46.52,384.25,18.83,237.7,6299.91
2009-09-15,19.91277342,159.652881,792.5,68.8571463,88.5,19.72,101.984529,43.46,43.81059396,123.7,28.86,164.7,22.9556775,107.7,107.9285786,46.64,385.0,18.14,232.4,6213.19
2009-09-14,19.89397004,162.2391582,799.5,69.1428606,88.0,19.61,101.428755,43.72,43.68683522,124.0,28.66,165.6,23.07186676,107.8,108.7659555,46.98,382.25,18.13,233.5,6225.64
2009-09-11,20.04439704,161.5428528,801.0,70.04762255,87.1,19.56,101.521384,43.74,43.79291414,124.8,28.94,164.7,23.33744221,104.3,110.7198349,47.66,375.75,17.92,235.5,6232.99
2009-09-10,20.21362741,156.3702984,803.0,69.523813,86.4,19.9,101.428755,43.32,43.73987468,125.0,29.4,165.2,23.23785141,103.9,111.0920024,49.04,376.25,18.18,233.6,6208.43
2009-09-09,19.79995317,157.8623814,799.5,69.8095273,86.35,20.02,101.614013,43.38,43.7575545,122.4,28.98,164.9,23.03866983,101.2,110.8128768,48.0,376.25,18.26,232.9,6202.04
2009-09-08,19.12303169,155.7734652,787.0,68.6666701,83.7,20.1,101.706642,43.68,43.79291414,122.4,30.02,164.8,22.59051127,101.5,110.1615836,47.32,372.25,18.44,232.2,6194.72
2009-09-07,18.8973912,156.4697706,761.5,69.6190511,83.45,20.08,101.058239,43.52,43.45699756,120.4,29.48,165.5,22.77309439,101.8,108.8589974,46.76,371.25,18.14,231.9,6181.97
2009-09-04,18.70935746,154.679271,765.0,68.7619082,81.8,19.72,99.390917,43.32,43.0503617,118.4,28.5,165.4,22.22534503,99.7,106.6259923,45.22,367.75,18.14,229.8,6119.07
2009-09-03,18.69055408,154.8782154,756.0,67.5238129,82.85,19.09,95.778386,43.28,42.90892314,119.3,28.0,164.1,21.66099721,98.65,105.0442804,45.68,364.25,17.68,227.0,6073.72
2009-09-02,18.5307254,154.3808544,768.5,67.09524145,83.7,18.67,97.167821,43.78,43.33323882,119.1,27.88,167.1,21.66099721,97.55,105.6955735,45.78,363.0,16.84,229.5,6089.24
2009-09-01,18.59653721,159.8518254,768.5,67.57143195,83.15,18.93,96.982563,43.7,43.33323882,122.0,28.4,167.3,22.20874657,100.9,108.8589974,48.08,363.5,17.02,230.1,6128.17
2009-08-31,19.10422832,162.0402138,761.0,68.0000034,84.1,19.52,96.33416,43.98,43.38627828,122.0,28.82,168.3,22.30833736,101.3,111.4641699,48.82,366.0,18.32,232.7,6217.12
2009-08-28,19.49909918,162.2391582,783.0,68.8571463,85.5,19.91,96.241531,42.9,43.45699756,121.4,29.56,168.5,22.49092048,100.2,112.6737144,49.24,368.25,18.34,234.6,6211.58
2009-08-27,19.12303169,163.3333524,770.0,68.3809558,85.6,19.41,95.500499,42.92,43.56307648,120.5,29.04,168.7,22.22534503,98.45,111.4641699,47.44,367.25,18.21,231.2,6169.19
2009-08-26,19.34867219,162.2391582,757.0,68.3809558,86.3,19.28,95.871015,43.08,43.51003702,122.0,29.1,168.1,22.42452661,98.65,109.882458,47.78,370.25,17.38,236.1,6176.97
2009-08-25,19.7059363,163.631769,771.0,69.47619395,87.3,19.02,96.148902,43.22,43.10340116,120.0,28.8,168.9,23.20465448,96.55,118.1631852,48.22,368.75,17.51,234.5,6200.85
2009-08-24,19.38627893,162.8359914,764.0,69.3333368,86.85,19.06,97.445708,43.52,42.66140566,121.7,29.02,167.8,23.25444988,94.9,114.6275938,47.9,364.5,17.36,232.2,6194.39
2009-08-21,18.8221777,158.2602702,756.0,69.2380987,86.85,19.0,98.094111,43.3,42.64372584,121.2,28.88,168.5,22.77309439,94.5,109.0450811,47.56,361.75,17.54,225.8,6139.8
2009-08-20,18.37089672,154.18191,745.0,65.9047652,86.2,18.64,101.614013,42.94,42.44924782,120.5,28.58,168.1,22.40792815,92.75,107.1842435,46.1,355.5,16.93,221.5,6032.05
2009-08-19,18.08884611,150.203022,729.0,62.33333645,84.3,18.17,101.521384,42.7,42.59068638,120.3,27.88,167.6,21.44521716,92.6,106.4399085,45.88,351.75,15.44,222.8,5980.79
2009-08-18,18.13585454,150.203022,727.5,62.0000031,84.55,18.19,100.872981,42.14,42.55532674,119.4,27.5,165.8,21.49501256,93.55,107.0912017,45.78,351.25,15.9,219.9,5953.75
2009-08-17,18.04183767,148.8104112,725.0,61.8095269,83.0,18.02,100.872981,41.72,42.3431689,119.2,27.76,164.5,21.41202023,92.0,105.6025316,43.46,349.0,15.21,219.1,5883.7
2009-08-14,18.47431528,151.4961606,724.0,62.2857174,84.3,18.35,102.910819,42.2,42.5199671,122.8,28.56,166.4,21.99296652,94.0,109.3242067,45.1,352.75,16.11,222.2,5985.3
2009-08-13,18.8221777,151.7945772,732.0,63.6190508,85.5,18.2,100.409836,41.4,42.67908548,119.5,27.06,166.3,22.17554964,94.8,110.0685418,45.12,355.0,16.21,224.9,5986.72
2009-08-12,18.52132372,151.3966884,725.0,61.2380983,86.45,18.27,99.668804,42.36,42.9619626,119.0,26.68,166.1,22.00956498,95.95,106.1607829,45.26,355.0,15.3,222.8,5962.49
2009-08-11,18.22046973,152.7892992,722.5,60.6666697,85.8,17.74,97.538337,44.1,42.5199671,118.1,26.74,165.6,21.66099721,96.9,103.6486522,42.96,356.0,14.71,219.2,5949.98
2009-08-10,18.70935746,150.203022,736.5,61.66666975,86.7,17.99,98.927772,43.9,42.66140566,122.0,26.92,166.2,22.07595884,93.55,104.579071,44.78,357.25,14.89,224.0,6007.55
2009-08-07,18.64354565,147.9151614,729.5,61.19047925,88.0,17.85,97.445708,44.12,42.74980476,121.1,27.04,167.7,22.15895117,94.0,102.6251915,43.94,356.5,15.11,223.0,6026.41
2009-08-06,18.46491359,146.9204394,736.5,60.8571459,87.2,17.55,97.075192,43.76,42.64372584,122.0,26.1,165.2,22.20874657,95.3,101.7878146,43.9,347.5,14.77,218.5,5968.08
2009-08-05,18.32388828,147.3183282,727.0,60.42857445,87.05,17.7,97.26045,43.2,42.8735635,121.1,26.2,163.7,22.15895117,95.85,101.1365215,42.48,348.0,14.6,215.9,5911.91
2009-08-04,18.59653721,147.3183282,722.0,61.09524115,88.2,18.12,96.797305,43.66,42.55532674,123.0,26.66,165.5,21.99296652,94.6,99.46176767,43.42,349.75,14.29,213.6,5939.78
2009-08-03,18.72816083,148.213578,729.0,63.4285746,89.15,18.31,99.11303,43.78,42.83820386,123.0,26.92,165.4,22.12575424,92.95,100.2061027,43.04,349.75,15.46,213.3,5967.43
2009-07-31,18.35209335,148.3130502,714.5,61.8095269,89.0,18.0,98.094111,43.98,43.26251954,112.5,26.26,168.5,21.22943711,94.25,99.64785142,41.0,350.75,14.74,210.0,5950.69
2009-07-30,18.38029841,148.710939,689.5,61.66666975,88.0,18.25,96.241531,44.36,43.24483972,110.5,26.7,167.8,21.32902791,94.45,99.36872579,40.98,354.0,13.79,207.3,5932.62
2009-07-29,17.78799212,144.1352178,680.0,58.90476485,86.3,17.88,96.704676,43.52,41.88349358,108.0,25.72,167.3,21.12984632,91.2,97.22876259,38.32,350.5,13.23,203.8,5787.2
2009-07-28,17.44012969,145.8262452,661.0,57.09524095,87.05,17.17,98.18674,43.5,41.88349358,104.0,25.64,167.2,21.16304325,90.6,97.22876259,37.96,350.25,13.59,197.2,5762.8
2009-07-27,17.57175331,145.0304676,678.5,56.90476475,87.95,16.85,96.797305,43.2,41.60061646,103.9,25.86,164.7,21.41202023,90.7,97.13572072,39.32,347.5,14.06,202.1,5774.89
2009-07-24,17.52473773,143.737329,670.0,56.14285995,86.2,16.12,95.685757,42.78,41.70669538,104.0,25.76,161.4,20.74808162,90.4,97.60092043,38.6,344.0,13.9,203.6,5760.9
2009-07-23,17.20393971,144.23469,675.5,56.14285995,87.9,16.24,97.538337,43.02,41.95421286,105.0,26.0,159.4,21.52820949,92.9,95.73593469,38.8,344.75,13.84,199.2,5765.51
2009-07-22,16.4890184,139.0621356,663.0,54.7619075,87.35,17.33,97.167821,42.92,41.6359761,102.5,25.02,154.5,20.41611231,92.15,92.36119859,37.46,343.25,13.31,195.9,5637.02
2009-07-21,16.43402445,139.3605522,660.5,55.09524085,86.05,17.45,103.281335,42.94,41.42381826,102.0,24.7,152.9,20.1837338,89.55,91.73953667,37.9,341.0,13.43,198.3,5636.19
2009-07-20,16.20488301,136.0779696,657.0,54.61905035,85.55,17.06,102.632932,42.8,41.0171824,100.3,24.62,152.1,20.03434761,89.7,90.58502169,37.12,339.75,13.69,196.5,5627.93
2009-07-17,16.03990117,136.276914,658.0,53.6190503,85.05,16.14,103.096077,43.5,40.3983887,101.0,23.96,151.1,19.68577984,88.35,87.87635192,36.06,340.25,13.32,193.1,5594.14
2009-07-16,15.94824459,135.8790252,650.5,51.8095264,86.75,16.0,101.8919,42.64,39.83263446,101.0,23.92,150.1,19.50319672,89.9,88.8088448,36.0,338.75,13.35,192.2,5538.57
2009-07-15,15.94824459,134.9837754,652.0,51.428574,87.3,15.79,99.390917,42.36,38.6304067,101.0,23.9,147.7,19.00524276,88.1,87.96516077,35.94,334.5,13.23,189.8,5473.33
2009-07-14,15.39830512,132.3974982,650.0,49.2380977,84.05,14.88,100.224578,41.58,38.11769192,102.0,22.9,147.2,18.49069034,86.6,84.10197602,33.44,333.5,12.51,187.0,5365.05
2009-07-13,15.15999802,129.811221,650.5,48.80952625,82.5,14.83,97.353079,41.52,37.97625336,98.6,22.38,145.7,18.57368267,87.05,81.79294606,32.12,333.75,12.4,185.4,5315.29
2009-07-10,14.84836565,127.4238882,646.0,49.7142882,82.9,14.3,97.538337,40.92,37.62265696,98.0,21.78,145.4,18.34130415,86.2,80.06117358,30.94,333.75,11.66,180.3,5237.81
2009-07-09,14.92169091,127.4238882,656.0,51.68496497,81.9,14.55,98.557256,41.14,38.2768103,97.0,22.42,149.0,18.47409187,87.2,80.19438685,31.76,331.5,11.94,180.4,5305.39
2009-07-08,14.63755552,126.9265272,651.5,51.09035917,80.5,14.87,98.001482,41.14,38.5420076,98.0,22.34,150.3,18.24171336,88.05,78.64023207,31.9,331.0,11.53,180.1,5289.39
2009-07-07,14.89419394,127.1254716,641.5,53.46878234,82.1,15.54,96.148902,41.4,38.31216994,101.7,22.7,148.9,18.75626578,88.0,80.99366645,33.24,334.5,11.8,182.2,5329.2
2009-07-06,15.12333538,128.7170268,645.0,53.97191032,81.75,15.36,97.075192,41.32,38.7188058,103.0,22.54,149.9,18.87245504,86.4,80.28319569,34.0,337.0,12.02,186.2,5354.15
2009-07-03,15.3799738,129.1149156,653.0,55.48129425,81.85,15.17,96.33416,41.14,38.3652094,103.7,22.52,146.5,19.10483356,87.1,80.81604876,34.5,334.75,11.95,189.1,5338.51
2009-07-02,15.53578999,130.0101654,660.0,55.34407753,83.2,15.0,98.18674,41.0,38.5420076,104.1,22.46,147.4,19.43680286,88.0,81.4821151,34.7,334.75,11.95,188.8,5355.23
2009-07-01,15.97574156,131.7011928,673.5,57.21937272,83.85,15.22,98.835143,41.5,39.4259986,103.8,23.24,150.0,19.7521737,87.45,83.79114506,36.26,338.25,12.36,194.4,5472.94
2009-06-30,15.65494354,132.8948592,665.5,56.4418113,85.1,15.05,99.946691,40.92,38.93096364,105.4,22.58,147.7,20.01774915,88.3,83.30269642,35.94,333.5,12.21,191.4,5403.97
2009-06-29,15.86575367,131.9001372,664.5,57.21937272,84.05,15.2,98.557256,41.14,39.2492004,106.3,22.94,149.0,19.05503816,86.75,82.90305662,36.06,335.25,12.36,196.1,5443.45
2009-06-26,15.30664854,131.4027762,647.0,55.43555534,82.0,15.26,98.18674,40.84,39.4259986,106.1,22.2,147.0,18.72306885,85.0,81.03807088,35.18,334.75,12.3,190.1,5375.99
2009-06-25,15.46246472,130.5075264,640.0,55.20686081,82.0,14.55,98.464627,40.9,39.4259986,103.6,22.14,144.5,18.47409187,85.05,79.35070282,35.2,330.0,12.97,190.9,5361.3
2009-06-24,15.49912735,130.0101654,654.5,54.88668846,84.2,14.61,99.020401,41.08,40.20391068,105.3,21.98,145.5,18.42429648,85.25,82.14818144,35.24,328.5,13.17,192.8,5443.42
2009-06-23,14.70171513,126.1307496,637.0,53.65173797,82.05,14.07,94.388951,40.72,39.90335374,102.0,20.9,144.4,18.25831183,86.0,79.08427629,33.48,326.5,13.26,188.4,5321.31
2009-06-22,14.98585052,126.0312774,618.5,53.97191032,81.9,14.1,94.574209,40.18,39.63815644,103.0,21.38,143.5,18.07572871,87.55,83.30269642,34.28,324.25,12.52,190.9,5310.37
2009-06-19,15.59994959,130.2091098,635.0,57.082156,84.75,14.87,98.742514,40.14,40.18623086,108.0,22.32,145.7,19.05503816,87.75,87.8319475,35.84,326.0,13.25,195.7,5421.59
2009-06-18,15.53578999,128.319138,625.0,55.02390518,84.95,14.66,97.816224,39.24,40.08015194,103.9,21.84,144.6,18.82265965,86.5,86.58862368,36.66,322.5,13.31,193.7,5376.84
2009-06-17,15.38913946,127.1254716,605.0,53.8804325,82.45,14.66,102.169787,38.9,39.779595,104.2,21.96,143.4,18.90565197,86.2,84.67923351,35.22,322.75,13.08,192.8,5302.29
2009-06-16,15.9024163,130.4080542,613.6763505,55.52703316,86.8,14.97,103.188706,38.92,39.63815644,110.2,22.74,143.7,19.05503816,87.1,87.21028559,37.32,314.75,13.28,195.9,5377.1
2009-06-15,15.94824459,129.2143878,625.1917785,56.53328911,87.5,15.33,104.948657,38.74,39.62047662,112.0,22.76,144.5,19.86836296,87.35,88.05396961,38.56,313.0,13.94,197.1,5400.15
2009-06-12,16.3790305,130.9054152,640.5456825,56.71624474,89.95,15.78,105.689689,39.24,39.779595,110.0,23.66,147.3,20.08414301,89.0,91.91715436,39.8,316.0,14.84,201.9,5521.84
2009-06-11,16.60817195,128.9159712,637.6668255,55.66424988,89.65,16.06,101.984529,39.28,38.1000121,112.0,23.76,145.6,19.78537063,88.3,91.91715436,39.96,316.0,14.83,203.5,5483.85
2009-06-10,16.26904261,132.5964426,669.814062,55.1611219,87.55,16.09,100.872981,39.38,37.99393318,110.9,23.74,142.9,19.78537063,85.15,91.02906591,39.58,315.0,14.29,199.8,5436.39
2009-06-09,16.11322643,130.9054152,671.7333,53.42304343,88.05,15.56,103.188706,39.24,38.38288922,109.8,23.24,141.9,19.35381054,84.7,89.25288902,38.56,317.0,13.85,196.9,5388.67
2009-06-08,15.92074761,132.9943314,680.369871,54.29208267,87.15,15.84,103.281335,39.2,38.4536085,110.7,23.34,142.4,19.4202044,83.1,91.02906591,38.04,319.5,13.74,200.6,5391.72
2009-06-05,16.42485879,134.28747,689.006442,54.65799392,88.8,16.39,101.984529,38.78,37.79945516,111.8,24.14,142.1,19.45340133,82.6,89.51931555,38.5,315.25,13.75,203.9,5398.9
2009-06-04,16.28737393,131.4027762,686.127585,53.74321578,87.15,16.32,105.041286,39.9,37.85249462,109.4,23.74,142.1,19.4202044,81.85,87.07707232,37.2,316.0,14.73,202.3,5422.21
2009-06-03,16.40652748,131.800665,680.8496805,53.10287108,86.45,16.08,105.59706,39.48,37.51657804,109.7,24.04,141.8,19.61938598,81.5,83.96876275,35.6,316.5,14.4,200.3,5384.71
2009-06-02,16.77315379,134.1879978,670.773681,54.93242737,87.85,15.54,105.041286,39.48,37.37513948,113.0,24.6,142.2,19.08823509,79.5,83.48031411,36.62,317.5,15.37,203.5,5432.22
2009-06-01,16.02156985,130.1096376,671.2534905,51.31905371,82.95,14.99,102.077158,38.7,37.5696175,106.0,23.18,145.6,18.25831183,78.7,79.35070282,34.58,315.25,15.5,198.4,5349.74
2009-05-29,16.02156985,130.1096376,671.2534905,51.31905371,82.95,14.99,102.077158,38.7,37.5696175,106.0,23.18,145.6,18.25831183,78.7,79.35070282,34.58,315.25,15.03,198.4,5349.74
2009-05-28,15.9024163,131.0048874,662.13711,51.22757589,82.05,15.31,103.096077,39.3,37.9232139,104.3,23.06,143.9,17.84335019,78.0,79.08427629,35.9,318.75,14.66,196.5,5350.59
2009-05-27,16.18655169,134.28747,664.056348,52.96565436,84.45,15.73,102.910819,39.7,38.77184526,105.5,23.5,144.0,18.25831183,78.75,81.61532837,36.94,321.5,14.21,199.1,5419.42
2009-05-26,15.89325064,132.8948592,664.5361575,53.2400878,81.55,15.61,102.447674,40.32,38.75416544,103.5,23.06,145.3,18.25831183,76.0,80.90485761,36.26,319.75,14.54,196.2,5431.27
2009-05-25,16.00323853,134.784831,670.2938715,53.28582671,81.15,15.68,100.872981,40.48,38.64808652,103.3,23.44,147.1,18.15872103,78.6,80.28319569,36.52,313.25,14.36,193.1,5446.24
2009-05-22,16.0765638,133.3922202,669.3342525,53.1943489,81.3,15.13,101.150868,39.94,38.59504706,103.2,23.36,144.8,18.04253178,77.25,79.97236474,37.0,311.25,14.36,194.0,5409.26
2009-05-21,16.36069919,138.266358,681.32949,54.33782157,82.75,16.04,103.188706,40.66,39.35527932,105.0,23.94,145.0,18.25831183,79.9,82.59222566,37.86,312.0,14.23,201.3,5509.27
2009-05-20,16.36069919,138.266358,681.32949,54.33782157,82.75,16.04,103.188706,40.66,39.35527932,105.0,23.94,145.0,18.25831183,79.9,82.59222566,37.86,312.0,14.5,201.3,5509.27
2009-05-19,16.1407234,134.28747,674.1323475,53.42304343,83.65,16.07,102.355045,40.34,39.1608013,104.0,23.88,145.4,18.5570842,80.0,83.61352737,38.4,310.25,14.71,204.6,5498.8
2009-05-18,15.6641092,129.31386,669.3342525,50.95314245,80.8,15.5,101.984529,40.5,38.94864346,106.0,23.52,146.1,17.42838856,80.0,82.37020355,36.44,312.0,14.35,197.1,5435.12
2009-05-15,15.39830512,126.6281106,665.015967,48.30028584,81.9,14.96,101.243497,40.36,38.96632328,103.1,22.62,145.7,16.96363153,78.75,79.92796032,36.0,304.75,13.26,195.7,5350.67
2009-05-14,15.1416667,122.1518616,663.096729,47.93437459,80.25,14.74,99.483546,40.76,39.31991968,102.0,22.0,147.0,17.09641925,75.3,80.59402665,35.5,305.0,13.84,196.5,5360.0
2009-05-13,14.88502828,120.6597786,656.379396,47.20255207,80.2,14.56,97.816224,40.5,39.17848112,99.0,20.72,144.8,17.01342693,75.5,81.8817549,34.06,306.25,13.02,190.8,5277.37
2009-05-12,15.84742235,122.350806,657.339015,49.76393087,82.35,15.41,98.094111,40.0,37.94089372,99.85,21.96,141.0,17.99273638,75.0,83.56912295,38.68,303.0,14.64,205.5,5346.03
2009-05-11,16.28737393,123.2460558,666.935205,49.83363074,84.1,15.84,95.40787,39.42,37.127622,100.2,22.36,140.4,18.1255241,74.9,81.79294606,39.5,293.5,15.32,207.5,5358.94
2009-05-08,16.553178,125.0365554,670.773681,49.96431334,87.6,16.13,95.037354,39.42,37.72873588,106.9,22.92,142.6,18.32470569,75.5,83.48031411,38.52,296.25,15.74,214.3,5391.01
2009-05-07,16.58067498,122.848167,662.6169195,50.61772633,83.6,16.56,92.999516,39.26,38.2768103,108.4,22.38,143.1,18.50728881,77.35,78.37380553,32.7,300.25,14.46,207.1,5325.63
2009-05-06,16.63566892,122.0523894,671.7333,50.92265239,89.0,16.8,94.48158,38.78,38.55968742,104.0,22.42,144.0,18.47409187,77.95,78.68463649,29.24,299.5,14.75,215.4,5319.26
2009-05-05,16.3148709,128.2196658,678.9304425,52.62152617,89.0,16.38,95.500499,38.66,37.7464157,107.0,21.8,143.3,18.75626578,77.0,79.79474705,27.84,303.5,14.33,211.2,5280.93
2009-05-04,16.13155774,123.4450002,689.4862515,51.79386971,86.95,16.3,98.18674,38.9,38.4536085,103.0,22.14,144.5,18.25831183,75.5,79.92796032,28.22,301.25,14.58,217.4,5318.34
2009-05-01,15.00418183,121.853445,697.643013,50.92265239,86.65,15.41,97.445708,37.36,38.3652094,100.0,20.6,144.5,17.26240391,74.75,79.35070282,27.48,299.0,13.71,214.2,5225.92
2009-04-30,15.00418183,121.853445,697.643013,50.92265239,86.65,15.41,97.445708,37.36,38.3652094,100.0,20.6,144.5,17.26240391,74.75,79.35070282,27.48,299.0,13.64,214.2,5225.92
2009-04-29,14.80253736,123.345528,665.015967,49.35446122,82.9,14.92,96.33416,37.42,37.76409552,98.05,20.3,143.7,16.76444995,76.35,76.59762864,27.2,299.25,13.13,205.8,5152.72
2009-04-28,14.72004644,123.345528,662.13711,47.91695264,81.0,14.09,99.11303,37.8,37.55193768,93.75,19.89,146.5,15.85983359,74.25,76.86405517,25.3,295.25,12.48,192.4,5109.09
2009-04-27,15.50829301,122.1518616,669.3342525,49.83363074,82.0,14.0,98.279369,38.16,37.53425786,93.75,20.92,144.5,16.48227604,75.4,78.99546745,26.9,296.5,12.38,192.7,5175.97
2009-04-24,15.64577788,119.36664,648.2226345,48.91885256,84.0,13.95,97.445708,37.78,37.53425786,92.2,21.2,139.6,16.39928371,75.1,80.23879127,27.0,300.25,12.5,190.0,5113.05
2009-04-23,15.39830512,116.382474,654.9399675,47.69914831,81.0,12.74,95.871015,36.96,37.2160211,90.0,20.7,134.9,16.18350366,76.0,78.41820995,25.5,321.25,12.19,184.5,5023.9
2009-04-22,16.49818406,117.2777238,644.863968,48.17831783,81.7,13.63,94.944725,37.58,36.7740256,89.0,21.24,137.4,16.29969292,76.05,81.74854163,25.78,318.75,11.98,190.9,5063.7
2009-04-21,15.51745867,112.6025304,619.4340645,43.77867036,81.0,13.84,94.48158,37.9,36.6856265,87.65,20.72,153.4,15.05480802,76.05,78.64023207,24.68,312.75,11.81,187.0,5076.72
2009-04-20,15.51745867,110.8120308,593.5243515,44.95481375,81.55,13.48,94.111064,37.98,36.98618344,86.35,21.2,151.0,15.95942438,75.0,79.92796032,25.4,314.0,11.0,186.8,5065.18
